'Flooding/Water Leak',47.234946682941434,27.965808535657345,0.072728123608868184,0.1626118431479246,0.64218263356043892,0.088529022043695935,0.03394837763907238
'Flooding/Water Leak',43.627392332263256,35.902558268336243,0.051588390878492596,0.11922457219660863,0.5305306154051872,0.088748815894753849,0.20990760562495767
'Flooding/Water Leak',45.838888821882364,20.06301559496989,0.093375435540564183,0.19240808662137934,0.58309515436794079,0.034798847704708806,0.096322475765406812
'Flooding/Water Leak',39.614477224710477,27.429647116778668,0.079856592231652868,0.27187594981448959,0.54589319530078073,0.0067274699005624812,0.095646792752514198
'Flooding/Water Leak',45.365501940335598,22.056486859329404,0.066936890987697353,0.17621222540344095,0.55418491752308763,0.092500798380451707,0.11016516770532229
'Flooding/Water Leak',51.782844399798819,33.444853127547788,0.024923536885436245,0.11347434397409967,0.56004391584893809,0.057693403781274542,0.2438647995102515
'Flooding/Water Leak',46.909433716249893,27.819960619703053,0.098873492924140785,0.035667453770250157,0.66480439994828477,0.099057613419040513,0.10159703993828383
'Flooding/Water Leak',53.881125315148054,33.119625690730317,0.054078481809270031,0.13672894392545562,0.6362442846352806,0.077531096518102888,0.095417193111890952
'Flooding/Water Leak',42.397383310675593,26.143919952027268,0.15841467585073055,0.099880482578288368,0.58727104606580804,0.096049014628818208,0.058384780876354882
'Flooding/Water Leak',38.847383207357481,26.544102356884288,0.0055566268883747837,0.015639288629959735,0.69263011135010655,0.077533911460208035,0.20864006167135093
'Flooding/Water Leak',43.309531596512841,30.730373352599564,0.030633707298236786,0.13994296287354993,0.64534623798258017,0.07838444441636544,0.10569264742926764
'Flooding/Water Leak',52.384203551252881,30.672380278675647,0.14159084272322722,0.060506196406305078,0.52856158705292178,0.14831514947754768,0.12102622433999824
'Flooding/Water Leak',54.67420071482978,38.376531243461457,0.10217666900324714,0.14849712257203745,0.64914289143606263,0.029726712181349594,0.070456604807303133
'Flooding/Water Leak',41.826940210133131,37.920122546472903,0.26139817096489715,0.030508311698636603,0.61756635895784051,0.063965908697270243,0.026561249681355512
'Flooding/Water Leak',38.836180220986492,27.589383112857302,0.13617032019246539,0.10124274508747692,0.54261635962124999,0.1128312587579357,0.10713931634087195
'Flooding/Water Leak',55.038620789616019,24.433895827210119,0.1981797779738633,0.011681467360538631,0.55700074440080249,0.078754739370034507,0.15438327089476112
'Chemical/Gas Hazard',26.293125626623883,56.42454960790424,0.017102332952936641,0.19239407160577046,0.22795005652681125,0.53413544132394108,0.028418097590540529
'Chemical/Gas Hazard',22.574383019912851,47.420593524449117,0.0099077312326419573,0.1537920580610134,0.11736625853889932,0.5614907681432737,0.15744318402417165
'Chemical/Gas Hazard',18.357506476040399,37.785480052975942,0.03898370574060922,0.16068032188660061,0.11255431578233664,0.55499664658866399,0.13278501000178961
'Chemical/Gas Hazard',24.500702892781153,53.258329565541814,0.13804450780156421,0.1375436470111418,0.10684894269293581,0.54436577343750292,0.073197129056855298
'Chemical/Gas Hazard',34.218960163338025,53.690037870229602,0.075155077636769388,0.091410623588294534,0.07861503593529745,0.65104296654269767,0.103776296296941
'Chemical/Gas Hazard',30.802108170176943,47.671975063551372,0.23692913461586221,0.098752745962576424,0.04883217873131826,0.57084041869000157,0.044645522000241654
'Chemical/Gas Hazard',35.768024486317138,41.446270356706414,0.092417084056832202,0.11442397867624361,0.062733882075870814,0.60385453284618151,0.12657052234487184
'Chemical/Gas Hazard',34.138563461173426,56.315835005797524,0.043551880203466821,0.16715436290893909,0.0043658598613585762,0.604985710338243,0.1799421866879925
'Chemical/Gas Hazard',28.294133479360671,44.374233059975005,0.058072751926519374,0.16759415636703878,0.073027028215688711,0.6828431847121077,0.018462878778645341
'Chemical/Gas Hazard',31.019054950323063,51.138242200223743,0.058169875954055636,0.23691299162265345,0.066821456729303869,0.53806993958656923,0.1000257361074178
'Chemical/Gas Hazard',84.760033869306056,16.267798987393782,0.058726873100962231,0.12517508547604372,0.10137189983272127,0.59039888929698781,0.12432725229328495
'Chemical/Gas Hazard',102.96875054143521,11.041125532917889,0.044344976875248437,0.024851981354443085,0.18996287833948736,0.55457102718928797,0.18626913624153313
'Chemical/Gas Hazard',92.328407923181771,28.303272122493834,0.12867300730796843,0.096716418326945316,0.026061141410024566,0.51546869532113748,0.2330807376339242
'Chemical/Gas Hazard',91.200949119280594,26.631700661337927,0.1129461335495368,0.12530464612044034,0.095360820977169927,0.59296164026489906,0.073426759087953791
'Chemical/Gas Hazard',89.727424618431598,17.39024555630219,0.05374829030887672,0.08160357366560636,0.10465603768660499,0.64392458265468833,0.11606751568422359
'Chemical/Gas Hazard',88.584598239506562,12.324937905534719,0.093991703562532267,0.093061060851359789,0.11779037997359236,0.62271006347782187,0.07244679213469378
'Chemical/Gas Hazard',95.776376300460697,18.447351595965838,0.11701266261909453,0.11488365211343894,0.10593990210317725,0.54333913638184428,0.11882464678244502
'Chemical/Gas Hazard',98.918068117995489,27.385286563324406,0.02734820777675466,0.10387301760710979,0.01252571428519839,0.68453942198637241,0.17171363834456474
'Chemical/Gas Hazard',99.660868401636151,17.041858826087232,0.035586620720269441,0.099199938530021237,0.025450442416121176,0.72225572018142703,0.11750727815216101
'Chemical/Gas Hazard',93.590196833627914,14.151626952784149,0.16788896761062372,0.0089984310352456114,0.088832002974872176,0.5551190619192512,0.17916153646000726
'Chemical/Gas Hazard',86.947380006946673,15.264613703905528,0.10881977788243545,0.030979579834070414,0.12075262005450049,0.6978519439880988,0.041596078240894854
'Chemical/Gas Hazard',101.46297247550166,20.086217073537746,0.21020822211800946,0.0017021018791363244,0.065660962046488802,0.67050787229893394,0.051920841657431556
'Chemical/Gas Hazard',92.70343803200322,18.245898243128963,0.12846588961865907,0.073837690008653839,0.068142911464974559,0.60275231135906515,0.12680119754864752
'Chemical/Gas Hazard',99.852914364625477,30.264660840700746,0.0038987985589800773,0.18047612254677176,0.14330729933115255,0.51358214134339752,0.15873563821969805
'Injured Person/Medical Assistance Required',59.164161121994013,77.138160741148297,0.62404166778412462,0.11744399590258595,0.015780485084326792,0.11761776674826271,0.12511608448069997
'Injured Person/Medical Assistance Required',78.070721603725261,83.272487689434172,0.57218609938541443,0.070589564253403958,0.16003699350844694,0.058369626424995748,0.13881771642773896
'Injured Person/Medical Assistance Required',70.394225752549715,77.41905107798803,0.63854547096833136,0.1350304475367739,0.077927035770340519,0.053853217351663596,0.094643828372890662
'Injured Person/Medical Assistance Required',73.662142745325212,84.443465592485495,0.50858599020116657,0.096017278909571194,0.16755293591570766,0.05096320781973912,0.17688058715381533
'Injured Person/Medical Assistance Required',62.587844843663994,79.471851605011025,0.53465337246942923,0.11043352195393363,0.052735610315277771,0.1670278458730175,0.13514964938834192
'Injured Person/Medical Assistance Required',74.859794022081473,79.658016338637168,0.532954252421598,0.19559482586239346,0.14999398126970429,0.014216343986969143,0.10724059645933505
'Injured Person/Medical Assistance Required',59.323983517852454,80.557402379279551,0.58601241057204301,0.0561905396419961,0.19187010335826304,0.14685957283683315,0.019067373590864568
'Injured Person/Medical Assistance Required',58.70617003940842,81.799764785484072,0.52058283546482054,0.13656140219774687,0.17245828506244743,0.035918453909313919,0.1344790233656713
'Injured Person/Medical Assistance Required',77.326719550373738,80.15084298827,0.65900280135032174,0.058305254427214973,0.14847837548568044,0.072942505449729814,0.06127106328705309
'Injured Person/Medical Assistance Required',62.739817120138724,76.887804321366971,0.64572136686337755,0.1848307048862384,0.1147297434809401,0.051622268031724095,0.003095916737719826
'Injured Person/Medical Assistance Required',61.941718573351622,87.41838350232149,0.57465782727839199,0.10967996546671396,0.11778233938990602,0.1308195239803821,0.067060343884605897
'Injured Person/Medical Assistance Required',66.348020937434597,70.788126945162205,0.63180184581328391,0.16685844898870131,0.16017618148467863,0.035667784060650395,0.0054957396526858233
'Injured Person/Medical Assistance Required',76.695795242794247,86.88681543786025,0.60778069435410653,0.14140859872475237,0.03860387091460836,0.19457284705924421,0.017633988947288421
'Injured Person/Medical Assistance Required',59.602179840064963,70.596305376208164,0.51575676612757038,0.11969298925408237,0.064120049718831312,0.1548005642272737,0.14562963067224224
'Trapped Person/People',57.012395295053601,92.578206041782309,0.070821899593775869,0.66732858131262962,0.036573654021470156,0.13085030373167625,0.094425561340448078
